#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       144   -2.8880651526e+00    8.5013833249e+00   -6.1907475034e+00    3.3026823508e+00    1.0781212277e+00   -7.2688687311e+00    1.1819000000e+04    1.0304916431e-01    9.9352518825e-01
       145   -2.8794723455e+00    8.4305363407e+00   -6.2627370858e+00    3.3832647403e+00    1.0752882737e+00   -7.3380253595e+00    1.1995000000e+04    1.0831420094e-01    9.9306656113e-01
       146   -2.8542476538e+00    8.3085150012e+00   -6.4264215529e+00    3.5721738992e+00    1.1178631809e+00   -7.5442847338e+00    1.1632000000e+04    1.0686061050e-01    9.9316881267e-01
       147   -2.8991821682e+00    8.5416542401e+00   -6.0821088254e+00    3.1829266572e+00    1.0270144307e+00   -7.1091232561e+00    1.1597000000e+04    1.0389752506e-01    9.9391910956e-01
       148   -2.9046068886e+00    8.5916474879e+00   -6.0950349516e+00    3.1904280629e+00    1.0505963131e+00   -7.1456312646e+00    1.2085000000e+04    1.0492818263e-01    9.9406189858e-01
       149   -2.9097668038e+00    8.6074914522e+00   -6.0631525976e+00    3.1533857937e+00    1.0321789218e+00   -7.0953315194e+00    1.2061000000e+04    1.0410293650e-01    9.9337593992e-01
       150   -2.9020679514e+00    8.5653650534e+00   -6.0207360698e+00    3.1186681184e+00    1.0508779363e+00   -7.0716140061e+00    1.1772000000e+04    9.9350490812e-02    9.9262347213e-01
       151   -2.9245834578e+00    8.6905934606e+00   -5.9324470105e+00    3.0078635527e+00    1.0439415668e+00   -6.9763885773e+00    1.1637000000e+04    9.8977933062e-02    9.9369840295e-01
       152   -2.9262361841e+00    8.7033728566e+00   -5.9066670947e+00    2.9804309106e+00    9.9827475903e-01   -6.9049418537e+00    1.1095000000e+04    9.9468149875e-02    9.9382847814e-01
       153   -2.9008511415e+00    8.5681845900e+00   -6.1897310673e+00    3.2888799258e+00    1.0544967304e+00   -7.2442277977e+00    1.1706000000e+04    9.4755205625e-02    9.9455025225e-01
       154   -2.9532627347e+00    8.8761953663e+00   -6.1802427573e+00    3.2269800226e+00    9.7305737078e-01   -7.1533001281e+00    1.1804000000e+04    1.0175931788e-01    9.9369429461e-01
       155   -2.9448016077e+00    8.8244713203e+00   -5.9541593458e+00    3.0093577381e+00    9.9184245069e-01   -6.9460017965e+00    1.2849000000e+04    1.0165814656e-01    9.9364491796e-01
       156   -2.9560476168e+00    8.8936169714e+00   -5.8138861254e+00    2.8578385086e+00    9.9088429225e-01   -6.8047704177e+00    1.2985000000e+04    1.1062585550e-01    9.9364959441e-01
       157   -2.9501117195e+00    8.8472320771e+00   -5.8782660991e+00    2.9281543795e+00    9.9026783708e-01   -6.8685339362e+00    1.2419000000e+04    9.8627299688e-02    9.9403924272e-01
       158   -2.9139444803e+00    8.6369712246e+00   -5.9776697251e+00    3.0637252448e+00    1.0484012261e+00   -7.0260709512e+00    1.1855000000e+04    1.0762619719e-01    9.9382664605e-01
       159   -2.9083044812e+00    8.6027905094e+00   -6.0763366124e+00    3.1680321312e+00    1.0407187362e+00   -7.1170553486e+00    1.1691000000e+04    1.0313185331e-01    9.9354578690e-01
       160   -2.9078555320e+00    8.5977737550e+00   -5.9505334019e+00    3.0426778698e+00    1.0527031453e+00   -7.0032365471e+00    1.1867000000e+04    1.0320614256e-01    9.9420327509e-01
       161   -2.8706348100e+00    8.3870105752e+00   -6.1646761437e+00    3.2940413338e+00    1.0825544695e+00   -7.2472306132e+00    1.1431000000e+04    1.1122875919e-01    9.9341264211e-01
       162   -2.8517823810e+00    8.2904200230e+00   -6.3198368664e+00    3.4680544854e+00    1.1219981865e+00   -7.4418350529e+00    1.1268000000e+04    1.0088928644e-01    9.9353092474e-01
       163   -2.8884687384e+00    8.4931074192e+00   -6.2689110884e+00    3.3804423499e+00    1.0583399172e+00   -7.3272510055e+00    1.1516000000e+04    1.0017229406e-01    9.9343569502e-01
       164   -2.8950939761e+00    8.5226129930e+00   -6.0689869681e+00    3.1738929921e+00    1.0368899038e+00   -7.1058768719e+00    1.1544000000e+04    1.0954325413e-01    9.9418457991e-01
       165   -2.8985496644e+00    8.5475687359e+00   -6.1281224342e+00    3.2295727698e+00    1.0561090854e+00   -7.1842315195e+00    1.2169000000e+04    1.1450893531e-01    9.9316692296e-01
       166   -2.9358863486e+00    8.7759636677e+00   -5.9299057502e+00    2.9940194016e+00    1.0213682852e+00   -6.9512740354e+00    1.2327000000e+04    1.0526367356e-01    9.9376609658e-01
       167   -2.9310401593e+00    8.7399536352e+00   -6.1770686709e+00    3.2460285115e+00    1.0053048241e+00   -7.1823734950e+00    1.1386000000e+04    1.0014599181e-01    9.9324471392e-01
       168   -2.9426263171e+00    8.8069201399e+00   -6.0025375435e+00    3.0599112264e+00    1.0011713106e+00   -7.0037088541e+00    1.1100000000e+04    9.5816947313e-02    9.9366800429e-01
       169   -2.9086818370e+00    8.6257751410e+00   -6.3243696109e+00    3.4156877739e+00    1.0584975187e+00   -7.3828671296e+00    1.2274000000e+04    1.0761967919e-01    9.9239401202e-01
       170   -2.8855373063e+00    8.4700625408e+00   -6.1767650177e+00    3.2912277113e+00    1.0642218469e+00   -7.2409868646e+00    1.1768000000e+04    1.0263457138e-01    9.9416190435e-01
       171   -2.8689992958e+00    8.3809982080e+00   -6.4020467258e+00    3.5330474300e+00    1.1067958795e+00   -7.5088426053e+00    1.1422000000e+04    1.0784748369e-01    9.9260965877e-01
       172   -2.8704413662e+00    8.3758762883e+00   -6.4349767263e+00    3.5645353601e+00    1.0780169058e+00   -7.5129936321e+00    1.1841000000e+04    1.0826889188e-01    9.9349646093e-01
       173   -2.8748683783e+00    8.4116123589e+00   -6.3665192704e+00    3.4916508921e+00    1.0521361206e+00   -7.4186553909e+00    1.2169000000e+04    1.1871706181e-01    9.9367897419e-01
       174   -2.9070133179e+00    8.6004439068e+00   -6.1618078028e+00    3.2547944850e+00    1.0181481197e+00   -7.1799559225e+00    1.2263000000e+04    1.1119500544e-01    9.9366701110e-01
       175   -2.9387071154e+00    8.7996254579e+00   -6.0258742225e+00    3.0871671071e+00    1.0073766461e+00   -7.0332508686e+00    1.2941000000e+04    1.1511557013e-01    9.9396471869e-01
       176   -2.9230104193e+00    8.7072655751e+00   -6.0215986412e+00    3.0985882219e+00    1.0121602774e+00   -7.0337589187e+00    1.3248000000e+04    1.1045156256e-01    9.9386416032e-01
       177   -2.9333274104e+00    8.7609187610e+00   -5.8981726371e+00    2.9648452267e+00    9.7676154538e-01   -6.8749341825e+00    1.3004000000e+04    1.0884954756e-01    9.9381386977e-01
       178   -2.8742432621e+00    8.3971382484e+00   -6.2917163819e+00    3.4174731198e+00    1.0923489629e+00   -7.3840653447e+00    1.2287000000e+04    1.0119857831e-01    9.9324819410e-01
       179   -2.8607414809e+00    8.3234757962e+00   -6.5111158578e+00    3.6503743769e+00    1.0658432416e+00   -7.5769590994e+00    1.1291000000e+04    1.0324737938e-01    9.9306756063e-01
       180   -2.9024011452e+00    8.5779041696e+00   -6.2108083954e+00    3.3084072502e+00    1.0474424118e+00   -7.2582508072e+00    1.1250000000e+04    9.8954154063e-02    9.9365277770e-01
       181   -2.9114096616e+00    8.6456253099e+00   -6.1872521816e+00    3.2758425200e+00    1.0443405370e+00   -7.2315927186e+00    1.1641000000e+04    9.8640978437e-02    9.9216725239e-01
       182   -2.9287525672e+00    8.7256045327e+00   -5.8052833227e+00    2.8765307555e+00    1.0318301625e+00   -6.8371134852e+00    1.1531000000e+04    1.1170400231e-01    9.9429204387e-01
       183   -2.9108151152e+00    8.6171563930e+00   -6.1806043450e+00    3.2697892298e+00    1.0330059760e+00   -7.2136103210e+00    1.1822000000e+04    1.0164781713e-01    9.9378082304e-01
       184   -2.8971201243e+00    8.5428855069e+00   -6.2670786589e+00    3.3699585346e+00    1.0362308834e+00   -7.3033095423e+00    1.1782000000e+04    1.0544907300e-01    9.9419659650e-01
       185   -2.8657876843e+00    8.3635578905e+00   -6.4894809612e+00    3.6236932769e+00    1.1152336322e+00   -7.6047145934e+00    1.1864000000e+04    1.1115426956e-01    9.9358956323e-01
       186   -2.8835509000e+00    8.4588640742e+00   -6.3222935076e+00    3.4387426077e+00    1.0571372395e+00   -7.3794307472e+00    1.1785000000e+04    1.0614777881e-01    9.9352194602e-01
       187   -2.8681460754e+00    8.3609957185e+00   -6.0533678284e+00    3.1852217530e+00    1.0754803532e+00   -7.1288481817e+00    1.1048000000e+04    1.0409752413e-01    9.9446049767e-01
       188   -2.8569900728e+00    8.3097536710e+00   -6.2855968893e+00    3.4286068164e+00    1.1239875764e+00   -7.4095844657e+00    1.1060000000e+04    9.6348658938e-02    9.9376104420e-01
       189   -2.8767209438e+00    8.4177662569e+00   -6.0350920734e+00    3.1583711296e+00    1.0787802709e+00   -7.1138723443e+00    1.1372000000e+04    1.0608841506e-01    9.9287954629e-01
       190   -2.8888565538e+00    8.4934732179e+00   -6.3814925168e+00    3.4926359631e+00    1.0679855493e+00   -7.4494780661e+00    1.1712000000e+04    1.0318569094e-01    9.9318936981e-01
       191   -2.9260581918e+00    8.7044321740e+00   -6.1959200810e+00    3.2698618892e+00    1.0140033254e+00   -7.2099234063e+00    1.2042000000e+04    1.0689959725e-01    9.9289002606e-01
       192   -2.8693756715e+00    8.3773083848e+00   -6.2830480207e+00    3.4136723492e+00    1.0943236627e+00   -7.3773716835e+00    1.1685000000e+04    1.0975549056e-01    9.9316683891e-01
       193   -2.8807690153e+00    8.4439155033e+00   -6.3259149314e+00    3.4451459160e+00    1.0475586742e+00   -7.3734736055e+00    1.1588000000e+04    1.0195095419e-01    9.9337610555e-01
       194   -2.8652089674e+00    8.3622359975e+00   -6.2640560352e+00    3.3988470677e+00    1.1102026525e+00   -7.3742586876e+00    1.1813000000e+04    1.1043525156e-01    9.9337975589e-01
       195   -2.8984515442e+00    8.5509378192e+00   -6.1625937671e+00    3.2641422230e+00    1.0667269604e+00   -7.2293207276e+00    1.1655000000e+04    1.1153289156e-01    9.9383102295e-01
       196   -2.9233264031e+00    8.7131005694e+00   -6.3690262626e+00    3.4456998595e+00    1.0261687808e+00   -7.3951950434e+00    1.2124000000e+04    1.1035640706e-01    9.9314273845e-01
       197   -2.9229447157e+00    8.7089167787e+00   -6.2345012930e+00    3.3115565773e+00    1.0131227146e+00   -7.2476240076e+00    1.2194000000e+04    1.0561026525e-01    9.9392182244e-01
       198   -2.8814729981e+00    8.4689199018e+00   -6.4093483578e+00    3.5278753597e+00    1.0665654640e+00   -7.4759138219e+00    1.2217000000e+04    1.0573262850e-01    9.9325586150e-01
       199   -2.9149024315e+00    8.6423192989e+00   -6.3436777733e+00    3.4287753418e+00    1.0130587433e+00   -7.3567365166e+00    1.2174000000e+04    1.0409109919e-01    9.9311518329e-01
       200   -2.8965499811e+00    8.5435045312e+00   -6.2367055387e+00    3.3401555576e+00    1.0573171707e+00   -7.2940227094e+00    1.2426000000e+04    9.9529042125e-02    9.9247470320e-01
       201   -2.8928008498e+00    8.5157334994e+00   -6.2145927701e+00    3.3217919203e+00    1.0519132862e+00   -7.2665060564e+00    1.1764000000e+04    1.1001382331e-01    9.9323972660e-01
       202   -2.9225602553e+00    8.6733181214e+00   -5.8421832330e+00    2.9196229777e+00    1.0136939749e+00   -6.8558772078e+00    1.1945000000e+04    1.0249540694e-01    9.9354701445e-01
       203   -2.8352053559e+00    8.2067669623e+00   -6.5347667554e+00    3.6995613996e+00    1.1332435626e+00   -7.6680103181e+00    1.1822000000e+04    1.0276468300e-01    9.9331484097e-01
       204   -2.8871336684e+00    8.4964018617e+00   -6.3809672039e+00    3.4938335354e+00    1.0763261417e+00   -7.4572933456e+00    1.1781000000e+04    1.0963388781e-01    9.9344532431e-01
       205   -2.9125253005e+00    8.6404507471e+00   -6.1458434315e+00    3.2333181310e+00    1.0521513139e+00   -7.1979947454e+00    1.2312000000e+04    1.1325725344e-01    9.9375766817e-01
       206   -2.9255532278e+00    8.7056045904e+00   -6.1434677556e+00    3.2179145278e+00    1.0221259707e+00   -7.1655937263e+00    1.3034000000e+04    1.0937409500e-01    9.9437934124e-01
       207   -2.9357932073e+00    8.7725833518e+00   -5.9905742910e+00    3.0547810837e+00    1.0049646560e+00   -6.9955389470e+00    1.2388000000e+04    1.1173710250e-01    9.9338906966e-01
       208   -2.8709993356e+00    8.3853803509e+00   -6.3651548107e+00    3.4941554750e+00    1.0624948802e+00   -7.4276496908e+00    1.1674000000e+04    1.0596572038e-01    9.9408153228e-01
       209   -2.8924546111e+00    8.5216022876e+00   -6.0179582207e+00    3.1255036095e+00    1.0585771417e+00   -7.0765353624e+00    1.1284000000e+04    9.9561601562e-02    9.9466027553e-01
       210   -2.9183034510e+00    8.6548923884e+00   -6.1533969564e+00    3.2350935055e+00    1.0213010499e+00   -7.1746980064e+00    1.1136000000e+04    9.8505743938e-02    9.9328653322e-01
       211   -2.8989213940e+00    8.5510057545e+00   -6.1018780806e+00    3.2029566865e+00    1.0635395906e+00   -7.1654176712e+00    1.2320000000e+04    1.0047499763e-01    9.9385120790e-01
       212   -2.9141017514e+00    8.6425851738e+00   -6.0520056372e+00    3.1379038859e+00    1.0511359975e+00   -7.1031416347e+00    1.1817000000e+04    9.9498500250e-02    9.9289480401e-01
       213   -2.9248351131e+00    8.7058142678e+00   -5.8678973846e+00    2.9430622715e+00    1.0272294870e+00   -6.8951268716e+00    1.1968000000e+04    1.0525737075e-01    9.9367097959e-01
       214   -2.9059442137e+00    8.5892249032e+00   -5.9697326996e+00    3.0637884859e+00    1.0659722069e+00   -7.0357049065e+00    1.1999000000e+04    1.1081224662e-01    9.9449203233e-01
       215   -2.9149932402e+00    8.6426055657e+00   -6.0798748770e+00    3.1648816369e+00    1.0348003469e+00   -7.1146752239e+00    1.2673000000e+04    1.0430924863e-01    9.9373571000e-01
       216   -2.9239067030e+00    8.6875713095e+00   -6.0857887369e+00    3.1618820340e+00    1.0004553006e+00   -7.0862440375e+00    1.2624000000e+04    1.0577239288e-01    9.9332896653e-01
       217   -2.8741888960e+00    8.4348912308e+00   -6.4813304786e+00    3.6071415826e+00    1.1059144635e+00   -7.5872449421e+00    1.2088000000e+04    1.0937519731e-01    9.9310451289e-01
       218   -2.8878901666e+00    8.4918759809e+00   -6.4310492163e+00    3.5431590497e+00    1.0680041136e+00   -7.4990533299e+00    1.2053000000e+04    1.0508542931e-01    9.9311722044e-01
       219   -2.8904666440e+00    8.5106734479e+00   -6.4529757184e+00    3.5625090744e+00    1.0707482819e+00   -7.5237240003e+00    1.2360000000e+04    1.0768147513e-01    9.9330831701e-01
       220   -2.8969405588e+00    8.5467990396e+00   -6.2240717198e+00    3.3271311610e+00    1.0785795237e+00   -7.3026512435e+00    1.1552000000e+04    9.9977921875e-02    9.9406190747e-01
       221   -2.9253693098e+00    8.7057872884e+00   -5.9785901093e+00    3.0532207995e+00    1.0105027016e+00   -6.9890928109e+00    1.1719000000e+04    1.0009928694e-01    9.9326142832e-01
       222   -2.9237862127e+00    8.6971752309e+00   -6.1643198885e+00    3.2405336758e+00    1.0071223969e+00   -7.1714422854e+00    1.1804000000e+04    9.9564198625e-02    9.9418373105e-01
       223   -2.8794528360e+00    8.4535554338e+00   -6.1872822526e+00    3.3078294166e+00    1.1029300804e+00   -7.2902123330e+00    1.1866000000e+04    1.0927490913e-01    9.9357406661e-01
       224   -2.9129593356e+00    8.6268256317e+00   -6.1729092170e+00    3.2599498814e+00    1.0078950803e+00   -7.1808042973e+00    1.1185000000e+04    1.0477240163e-01    9.9348909326e-01
       225   -2.9191196816e+00    8.6650353438e+00   -6.0440211202e+00    3.1249014385e+00    1.0086557379e+00   -7.0526768581e+00    1.1657000000e+04    1.0563835325e-01    9.9253004499e-01
       226   -2.9073840717e+00    8.5940920070e+00   -6.0968467770e+00    3.1894627053e+00    1.0251396578e+00   -7.1219864348e+00    1.1639000000e+04    1.1281665144e-01    9.9353846215e-01
       227   -2.8743921601e+00    8.4093830028e+00   -6.2572579443e+00    3.3828657842e+00    1.0701991153e+00   -7.3274570596e+00    1.1867000000e+04    1.0349413194e-01    9.9350106921e-01
       228   -2.8804091548e+00    8.4425731267e+00   -6.4351803222e+00    3.5547711674e+00    1.0665438676e+00   -7.5017241898e+00    1.2027000000e+04    1.0320436956e-01    9.9464540638e-01
       229   -2.8648552864e+00    8.3507126171e+00   -6.3498553077e+00    3.4850000213e+00    1.0825805613e+00   -7.4324358690e+00    1.1768000000e+04    1.0444129719e-01    9.9295428739e-01
       230   -2.9108120487e+00    8.6233980934e+00   -6.0717907349e+00    3.1609786861e+00    1.0389656833e+00   -7.1107564182e+00    1.1937000000e+04    1.0511952419e-01    9.9353623987e-01
       231   -2.9100730319e+00    8.6287203404e+00   -6.2440462380e+00    3.3339732060e+00    1.0246281099e+00   -7.2686743479e+00    1.2552000000e+04    1.0907993250e-01    9.9351266924e-01
       232   -2.8800272698e+00    8.4394380345e+00   -6.2531377497e+00    3.3731104799e+00    1.0680965641e+00   -7.3212343137e+00    1.2798000000e+04    1.0397362169e-01    9.9484973838e-01
       233   -2.8926219103e+00    8.5043358778e+00   -6.1682293856e+00    3.2756074754e+00    1.0675929644e+00   -7.2358223501e+00    1.1779000000e+04    1.0369247544e-01    9.9362646661e-01
       234   -2.8768893116e+00    8.4198108196e+00   -6.2722979089e+00    3.3954085974e+00    1.0896854172e+00   -7.3619833262e+00    1.1336000000e+04    1.0313130919e-01    9.9313168280e-01
       235   -2.9099673655e+00    8.6011326360e+00   -6.0598059440e+00    3.1498385785e+00    1.0222714775e+00   -7.0820774214e+00    1.1867000000e+04    9.9454106563e-02    9.9316976916e-01
