Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448713312, 556.000000, 139.000000, 101.000000, 21.000000,158.000000, 100.000000, 21.000000
1696448713364, 591.000000, 176.000000, 102.000000, 22.000000,166.000000, 101.000000, 22.000000
1696448713412, 592.000000, 122.000000, 101.000000, 21.000000,119.000000, 99.000000, 21.000000
1696448713465, 598.000000, 173.000000, 102.000000, 21.000000,184.000000, 101.000000, 22.000000
1696448713512, 567.000000, 154.000000, 103.000000, 22.000000,164.000000, 102.000000, 22.000000
1696448713561, 587.000000, 171.000000, 102.000000, 22.000000,175.000000, 101.000000, 22.000000
1696448713615, 581.000000, 116.000000, 101.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448713664, 603.000000, 145.000000, 102.000000, 21.000000,153.000000, 100.000000, 21.000000
1696448713712, 596.000000, 127.000000, 101.000000, 21.000000,146.000000, 100.000000, 21.000000
1696448713761, 606.000000, 122.000000, 101.000000, 21.000000,119.000000, 100.000000, 21.000000
1696448713813, 574.000000, 122.000000, 101.000000, 20.000000,115.000000, 100.000000, 21.000000
1696448713861, 609.000000, 171.000000, 102.000000, 21.000000,179.000000, 101.000000, 21.000000
1696448713912, 570.000000, 157.000000, 102.000000, 22.000000,160.000000, 100.000000, 21.000000
1696448713962, 592.000000, 124.000000, 101.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448714011, 565.000000, 158.000000, 102.000000, 21.000000,163.000000, 100.000000, 21.000000
1696448714061, 602.000000, 163.000000, 102.000000, 22.000000,175.000000, 101.000000, 22.000000
1696448714111, 560.000000, 137.000000, 101.000000, 21.000000,144.000000, 100.000000, 21.000000
1696448714163, 594.000000, 145.000000, 101.000000, 21.000000,145.000000, 100.000000, 21.000000
1696448714212, 563.000000, 111.000000, 101.000000, 20.000000,116.000000, 99.000000, 20.000000
1696448714264, 605.000000, 158.000000, 101.000000, 20.000000,174.000000, 99.000000, 20.000000
1696448714316, 585.000000, 177.000000, 102.000000, 22.000000,191.000000, 101.000000, 22.000000
1696448714361, 536.000000, 108.000000, 101.000000, 21.000000,120.000000, 100.000000, 21.000000
1696448714414, 570.000000, 120.000000, 101.000000, 20.000000,128.000000, 100.000000, 20.000000
1696448714463, 594.000000, 150.000000, 102.000000, 21.000000,162.000000, 100.000000, 21.000000
